Date,Open,High,Low,Close,Volume,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2025-09-12,10.49,11.0,10.13,10.17,332436,353,941.75,317658
2025-09-15,10.37,10.5,10.18,10.24,422743,356,1187.48,334389
2025-09-16,10.45,10.45,10.21,10.34,251864,280,899.51,240455
2025-09-17,10.49,10.55,10.36,10.41,238386,278,857.5,208772
