Date,Open,High,Low,Close,Volume,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2001-05-21,23.65,23.65,22.85,23.65,106,,,
2001-05-22,23.5,24.0,23.35,23.8,1128,,,
2001-05-23,24.65,24.65,23.55,23.55,15,,,
2001-05-24,24.0,24.0,22.45,23.35,1003,,,
2001-05-25,23.4,23.4,23.2,23.4,114,,,
2001-05-28,22.85,23.05,22.75,23.0,321,,,
2001-05-29,23.0,24.0,23.0,23.15,472,,,
2001-05-30,23.25,24.0,23.25,23.65,1304,,,
2001-05-31,23.4,24.0,23.4,23.7,363,,,
2001-06-01,23.25,23.65,23.25,23.55,517,,,
2001-06-04,23.65,23.65,22.65,22.8,123,,,
2001-06-05,22.95,23.35,22.75,23.0,425,,,
2001-06-06,21.7,23.0,21.65,22.7,928,,,
2001-06-07,22.6,23.25,22.45,23.0,849,,,
2001-06-08,22.5,23.15,22.35,22.45,734,,,
2001-06-11,21.35,22.55,21.35,22.4,1005,,,
2001-06-12,21.75,22.35,21.35,21.75,1036,,,
2001-06-13,21.75,22.3,21.75,21.8,116,,,
2001-06-14,22.35,22.35,21.65,21.8,283,,,
2001-06-15,21.2,21.65,21.2,21.35,172,,,
2001-06-18,22.15,22.95,20.0,21.2,635,,,
2001-06-19,19.65,21.65,19.65,21.1,917,,,
2001-06-20,21.45,22.0,21.45,22.0,40010,,,
2001-06-21,22.45,22.6,21.05,21.15,367,,,
2001-06-22,22.25,22.25,19.45,19.85,766,,,
2001-06-25,20.0,20.0,19.0,19.05,1583,,,
2001-06-26,19.95,20.6,19.95,20.6,587,,,
2001-06-27,20.65,21.2,20.55,20.85,739,,,
2001-06-28,20.45,21.65,20.45,21.6,548,,,
2001-06-29,21.55,22.0,21.4,21.65,635,,,
2001-07-02,22.35,23.35,22.35,23.1,130,,,
2001-07-03,18.8,23.4,18.8,23.4,10719,,,
2001-07-04,24.0,24.55,23.0,24.0,4646,,,
2001-07-05,23.0,23.85,23.0,23.05,725,,,
2001-07-06,22.35,22.35,22.35,22.35,53,,,
2001-07-09,24.8,24.8,20.45,22.15,147,,,
2001-07-10,22.15,23.45,22.0,23.25,6142,,,
2001-07-11,23.35,23.4,22.7,23.4,5174,,,
2001-07-12,23.35,23.65,23.35,23.65,119,,,
2001-07-13,23.35,23.4,23.0,23.0,2346,,,
2001-07-16,22.85,23.35,22.85,23.0,248,,,
2001-07-17,23.35,23.4,23.2,23.35,610,,,
2001-07-18,23.35,23.4,22.55,22.6,2555,,,
2001-07-19,23.35,23.35,22.4,22.4,160,,,
2001-07-24,22.45,22.8,22.45,22.7,413,,,
2001-07-25,21.75,21.75,21.2,21.2,75,,,
2001-07-26,21.4,21.4,21.4,21.4,100,,,
2001-07-27,19.95,21.2,19.95,21.2,50,,,
2001-07-30,20.65,22.0,20.65,21.8,596,,,
2001-07-31,22.65,23.2,22.35,23.2,506,,,
2001-08-01,21.55,21.55,20.8,21.25,130,,,
2001-08-02,21.4,21.4,21.4,21.4,88,,,
2001-08-03,22.0,22.4,21.35,21.35,212,,,
2001-08-06,21.35,21.65,21.35,21.65,162,,,
2001-08-07,20.05,21.65,18.0,21.4,1059,,,
2001-08-08,20.8,21.35,20.8,21.15,56,,,
2001-08-09,21.6,21.6,20.75,21.2,2270,,,
2001-08-10,20.65,21.6,20.55,21.45,5222,,,
2001-08-13,20.9,21.3,20.9,21.05,130,,,
2001-08-16,21.6,22.0,20.65,22.0,1376,,,
2001-08-17,21.2,21.2,20.85,21.0,368,,,
2001-08-20,21.0,21.0,20.8,20.8,121,,,
2001-08-21,20.8,20.8,20.5,20.55,83,,,
2001-08-23,21.85,22.2,21.25,21.35,315,,,
2001-08-24,21.35,21.4,21.0,21.4,133,,,
2001-08-27,21.2,21.65,21.2,21.2,182,,,
2001-08-28,21.0,21.25,21.0,21.0,264,,,
2001-08-29,21.0,21.0,20.5,21.0,356,,,
2001-08-30,20.8,21.0,20.75,20.95,80,,,
2001-08-31,20.95,21.45,20.95,21.15,103,,,
2001-09-03,20.6,20.85,20.35,20.65,703,,,
2001-09-04,20.65,20.65,20.65,20.65,100,,,
2001-09-05,19.4,20.9,19.4,20.45,1233,,,
2001-09-06,21.0,21.2,20.2,20.25,92,,,
2001-09-07,20.9,20.95,20.55,20.85,182,,,
2001-09-10,21.35,21.35,20.85,20.85,420,,,
2001-09-11,21.35,21.6,21.0,21.35,10080,,,
2001-09-12,20.0,20.35,20.0,20.05,405,,,
2001-09-13,21.05,21.05,20.15,20.4,460,,,
2001-09-14,20.0,20.0,19.35,19.5,1145,,,
2001-09-17,19.0,19.05,15.6,16.5,2464,,,
2001-09-18,16.65,19.0,16.65,18.6,1460,,,
2001-09-19,19.4,20.35,19.4,20.2,651,,,
2001-09-20,20.0,20.0,19.4,19.7,192,,,
2001-09-21,19.35,20.2,19.35,19.95,260,,,
2001-09-24,20.35,20.45,19.35,20.25,1583,,,
2001-09-25,19.8,19.8,19.8,19.8,324,,,
2001-09-26,19.8,20.2,19.65,20.0,121,,,
2001-09-27,20.35,20.65,19.65,19.65,169,,,
2001-09-28,19.65,19.65,19.2,19.65,50,,,
2001-10-01,19.05,19.45,18.9,19.45,80,,,
2001-10-03,19.25,19.35,18.45,18.7,135,,,
2001-10-04,18.65,19.2,18.65,18.65,466,,,
2001-10-05,18.8,18.8,18.8,18.8,50,,,
2001-10-08,17.35,18.35,17.35,18.35,200,,,
2001-10-09,18.65,18.65,18.65,18.65,1,,,
2001-10-10,19.0,20.0,18.55,20.0,721,,,
2001-10-11,19.95,20.2,19.45,20.05,346,,,
2001-10-12,20.15,20.45,20.0,20.05,231,,,
2001-10-15,20.0,20.9,20.0,20.9,5085,,,
2001-10-16,20.85,21.35,20.05,20.6,94,,,
2001-10-17,21.35,21.35,20.35,20.35,62,,,
2001-10-18,20.6,20.7,20.35,20.6,194,,,
2001-10-19,20.65,20.8,20.55,20.55,61,,,
2001-10-22,19.35,20.5,19.35,20.4,140,,,
2001-10-23,20.3,20.35,20.3,20.35,210,,,
2001-10-24,20.0,20.35,20.0,20.3,597,,,
2001-10-25,20.35,21.0,20.0,21.0,191,,,
2001-10-29,21.95,22.8,21.95,22.65,5635,,,
2001-10-30,22.55,23.15,22.35,23.0,1379,,,
2001-10-31,22.7,22.85,22.35,22.6,801,,,
2001-11-01,22.4,22.95,22.35,22.4,164,,,
2001-11-02,22.9,26.6,22.9,23.5,1752,,,
2001-11-05,23.35,23.35,22.45,22.65,7258,,,
2001-11-06,22.4,22.8,22.4,22.4,209,,,
2001-11-07,22.35,23.35,22.35,22.95,494,,,
2001-11-08,24.25,27.55,24.1,27.45,12351,,,
2001-11-09,27.4,27.5,25.85,26.7,1153,,,
2001-11-12,27.05,27.6,26.6,26.8,356,,,
2001-11-13,31.95,31.95,26.05,26.05,182,,,
2001-11-14,26.35,26.35,25.35,26.15,106,,,
2001-11-15,26.4,26.45,26.05,26.2,51,,,
2001-11-19,26.35,27.0,26.3,26.4,509,,,
2001-11-20,26.05,26.75,26.05,26.4,945,,,
2001-11-21,26.05,26.25,25.75,26.0,618,,,
2001-11-22,26.35,26.4,25.75,25.75,482,,,
2001-11-23,25.75,26.65,25.75,26.4,658,,,
2001-11-26,26.65,26.75,26.4,26.65,2629,,,
2001-11-27,26.15,26.75,26.15,26.7,1076,,,
2001-11-28,26.15,26.65,26.15,26.65,140,,,
2001-11-29,26.0,27.35,26.0,27.0,4168,,,
2001-12-03,26.95,27.45,26.65,27.2,700,,,
2001-12-04,26.75,27.6,26.75,27.25,1324,,,
2001-12-05,29.55,29.55,27.35,27.75,2065,,,
2001-12-06,27.2,29.35,27.2,28.75,984,,,
2001-12-07,28.85,30.15,28.45,29.4,713,,,
2001-12-10,28.65,29.35,28.45,28.8,382,,,
2001-12-11,28.65,28.75,28.65,28.75,225,,,
2001-12-12,29.6,33.2,29.6,31.35,2625,,,
2001-12-13,30.95,31.25,29.05,30.1,622,,,
2001-12-14,28.8,30.15,28.8,29.4,307,,,
2001-12-18,28.35,30.0,28.35,29.35,175,,,
2001-12-19,29.0,29.0,28.65,28.7,133,,,
2001-12-20,28.2,28.75,27.55,28.15,590,,,
2001-12-21,27.55,28.25,26.7,27.65,474,,,
2001-12-24,26.7,26.75,26.65,26.75,117,,,
2001-12-26,27.0,27.0,27.0,27.0,25,,,
2001-12-27,27.0,27.0,27.0,27.0,50,,,
2001-12-28,26.65,27.35,26.65,26.85,450,,,
2001-12-31,26.45,26.95,26.4,26.95,2025,,,
2002-01-01,26.85,26.85,26.7,26.85,25,,,
2002-01-02,26.75,26.75,26.1,26.65,417,,,
2002-01-03,26.65,26.75,26.65,26.7,845,,,
2002-01-04,27.0,27.0,26.65,27.0,134,,,
2002-01-07,28.0,29.0,27.4,29.0,1869,,,
2002-01-08,27.65,27.8,27.65,27.8,239,,,
2002-01-09,27.65,28.2,27.15,27.65,2472,,,
2002-01-10,27.35,28.0,27.35,27.45,143,,,
2002-01-11,27.65,28.85,27.1,27.75,733,,,
2002-01-14,27.95,27.95,26.85,27.85,1286,,,
2002-01-15,28.35,28.35,26.9,27.25,2315,,,
2002-01-16,27.05,27.6,26.8,26.95,109,,,
2002-01-17,27.8,28.0,26.65,26.9,438,,,
2002-01-18,27.0,27.35,26.55,26.55,2873,,,
2002-01-21,26.55,26.55,26.25,26.25,65,,,
2002-01-22,27.25,27.35,26.25,26.35,2181,,,
2002-01-23,26.4,27.0,26.0,26.05,4099,,,
2002-01-24,27.65,27.65,25.7,25.75,6044,,,
2002-01-25,26.55,26.65,25.6,26.5,4184,,,
2002-01-28,26.65,27.15,25.55,25.7,495,,,
2002-01-29,25.45,26.0,25.0,25.35,167,,,
2002-01-30,27.3,27.3,24.65,24.95,847,,,
2002-01-31,25.4,25.4,25.35,25.35,76,,,
2002-02-01,25.35,25.4,25.35,25.35,779,,,
2002-02-04,25.35,25.35,25.25,25.35,801,,,
2002-02-05,25.35,25.35,25.35,25.35,300,,,
2002-02-06,25.35,25.85,24.8,25.85,359,,,
2002-02-07,25.35,25.35,24.8,25.1,159,,,
2002-02-08,24.8,26.0,24.8,26.0,544,,,
2002-02-11,25.65,25.65,25.4,25.4,82,,,
2002-02-12,25.0,25.65,24.8,25.2,564,,,
2002-02-13,24.85,25.35,24.65,25.0,529,,,
2002-02-14,24.9,24.9,23.65,23.7,895,,,
2002-02-15,24.65,25.05,24.15,24.3,410,,,
2002-02-18,24.65,24.95,24.6,24.6,139,,,
2002-02-19,23.5,24.75,23.5,24.55,845,,,
2002-02-20,24.2,25.0,24.0,24.85,1560,,,
2002-02-21,24.15,24.95,24.15,24.45,713,,,
2002-02-22,24.25,25.0,24.25,24.8,314,,,
2002-02-25,25.25,25.95,25.25,25.4,1012,,,
2002-02-26,24.55,25.2,24.55,25.15,446,,,
2002-02-27,24.75,25.35,24.75,24.85,362,,,
2002-02-28,23.75,25.65,23.75,25.2,2270,,,
2002-03-01,25.65,27.0,25.45,25.8,483,,,
2002-03-04,25.15,25.8,25.05,25.15,195,,,
2002-03-05,25.4,25.7,25.35,25.35,2778,,,
2002-03-06,25.4,25.45,25.05,25.15,1163,,,
2002-03-07,25.25,25.45,24.55,24.55,227,,,
2002-03-08,25.0,25.25,24.5,24.55,315,,,
2002-03-11,23.75,24.2,23.7,24.2,111,,,
2002-03-12,24.35,25.15,24.2,24.4,525,,,
2002-03-13,24.15,24.5,23.4,24.0,757,,,
2002-03-14,25.25,25.9,24.55,25.4,2010,,,
2002-03-15,25.65,26.25,25.35,25.35,238,,,
2002-03-18,25.65,26.0,24.6,24.8,493,,,
2002-03-19,26.0,26.0,24.0,24.0,1000,,,
2002-03-20,24.25,25.4,24.25,24.45,134,,,
2002-03-21,25.6,25.6,24.65,25.35,109,,,
2002-03-22,24.55,26.6,24.55,26.1,588,,,
2002-03-26,25.4,26.0,25.35,26.0,26,,,
2002-03-27,25.65,25.65,25.35,25.4,106,,,
2002-03-28,25.6,25.75,25.0,25.2,354,,,
2002-04-01,25.35,25.65,24.8,25.0,1110,,,
2002-04-02,25.0,25.0,24.15,24.2,1875,,,
2002-04-03,24.3,25.0,24.3,24.35,122,,,
2002-04-04,24.2,24.65,24.15,24.35,719,,,
2002-04-05,24.65,25.0,24.65,24.8,178,,,
2002-04-09,24.65,24.75,24.65,24.75,2,,,
2002-04-10,24.4,24.4,23.35,23.45,633,,,
2002-04-11,24.0,24.55,24.0,24.15,248,,,
2002-04-12,23.55,24.35,23.55,23.85,342,,,
2002-04-15,24.0,24.55,24.0,24.55,2649,,,
2002-04-16,24.0,24.6,23.75,24.45,2130,,,
2002-04-17,24.65,24.65,24.15,24.6,1331,,,
2002-04-18,24.6,24.65,24.15,24.65,5035,,,
2002-04-19,24.35,24.4,24.35,24.35,265,,,
2002-04-22,23.95,24.0,23.0,23.4,234,,,
2002-04-23,24.0,24.0,23.25,23.35,2448,,,
2002-04-24,23.15,23.6,23.15,23.15,76,,,
2002-04-26,24.0,24.0,23.35,23.35,190,,,
2002-04-29,23.35,23.65,23.35,23.45,105,,,
2002-04-30,23.6,23.65,23.35,23.35,387,,,
2002-05-02,24.0,24.1,23.35,23.6,300,,,
2002-05-03,23.65,24.0,23.65,24.0,137,,,
2002-05-06,23.7,24.0,23.7,24.0,53,,,
2002-05-07,24.0,25.9,23.95,24.85,690,,,
2002-05-08,25.35,26.55,24.95,24.95,20191,,,
2002-05-09,25.25,26.35,24.65,25.9,4337,,,
2002-05-10,24.65,25.85,24.65,24.95,101,,,
2002-05-13,24.65,25.35,24.65,25.35,7653,,,
2002-05-14,25.05,25.3,24.75,25.0,307,,,
2002-05-15,24.65,24.65,24.65,24.65,705,,,
2002-05-16,25.2,25.2,25.2,25.2,1,,,
2002-05-17,24.65,24.95,24.35,24.35,527,,,
2002-05-21,23.75,23.75,23.0,23.0,50,,,
2002-05-22,23.4,23.4,22.35,22.65,155,,,
2002-05-23,22.0,24.9,21.15,24.2,1889,,,
2002-05-24,24.85,26.0,24.0,25.55,30469,,,
2002-05-27,24.65,25.65,24.65,25.35,615,,,
2002-05-28,25.35,26.0,25.35,25.65,1359,,,
2002-05-29,23.75,25.65,23.75,25.65,350,,,
2002-05-30,25.65,26.65,25.4,26.5,945,,,
2002-05-31,25.35,26.65,25.35,26.6,1115,,,
2002-06-03,26.75,26.75,26.0,26.0,455,,,
2002-06-04,25.5,26.65,25.5,25.95,132,,,
2002-06-05,25.65,25.65,25.65,25.65,25,,,
2002-06-06,25.35,25.65,25.25,25.65,4620,,,
2002-06-07,25.45,25.6,25.35,25.4,2725,,,
2002-06-10,25.35,25.35,25.35,25.35,73,,,
2002-06-11,25.35,25.65,25.35,25.65,757,,,
2002-06-12,25.35,25.35,25.35,25.35,178,,,
2002-06-13,25.65,25.75,25.35,25.35,173,,,
2002-06-14,25.35,25.6,25.35,25.35,241,,,
2002-06-17,25.4,25.65,23.55,23.7,1067,,,
2002-06-18,24.65,25.65,24.65,25.65,1176,,,
2002-06-19,25.4,25.4,25.0,25.35,30,,,
2002-06-20,24.65,24.65,24.65,24.65,1,,,
2002-06-21,24.8,24.8,24.8,24.8,8,,,
2002-06-24,25.45,25.45,25.35,25.35,200,,,
2002-06-25,25.35,25.35,25.35,25.35,150,,,
2002-06-26,25.75,25.85,25.35,25.4,282,,,
2002-06-27,25.6,25.8,25.6,25.8,12,,,
2002-06-28,25.65,25.65,25.35,25.35,511,,,
2002-07-01,25.65,25.65,25.35,25.35,201,,,
2002-07-02,25.35,25.45,25.35,25.35,373,,,
2002-07-03,25.6,25.9,25.6,25.9,103,,,
2002-07-05,25.95,25.95,25.95,25.95,150,,,
2002-07-08,26.95,26.95,26.35,26.35,45,,,
2002-07-09,25.35,26.65,25.35,26.35,8309,,,
2002-07-10,25.6,26.35,25.6,26.35,14,,,
2002-07-11,25.6,25.65,25.6,25.65,268,,,
2002-07-12,26.35,26.35,25.65,26.0,4831,,,
2002-07-15,25.45,25.5,25.45,25.45,78,,,
2002-07-16,24.75,24.75,24.45,24.7,125,,,
2002-07-17,24.15,24.35,24.1,24.2,1072,,,
2002-07-18,24.35,25.35,24.15,25.35,356,,,
2002-07-19,25.0,25.35,25.0,25.2,212,,,
2002-07-22,24.2,24.2,24.2,24.2,15,,,
2002-07-23,23.65,24.65,23.0,24.65,308,,,
2002-07-25,24.1,24.65,24.1,24.65,340,,,
2002-07-26,24.65,24.9,24.65,24.9,338,,,
2002-07-29,24.0,24.35,24.0,24.05,570,,,
2002-07-31,24.15,24.3,22.85,24.2,212,,,
2002-08-01,24.0,24.0,24.0,24.0,50,,,
2002-08-02,24.35,24.35,23.5,24.25,17,,,
2002-08-05,23.35,26.6,23.35,25.7,724,,,
2002-08-06,26.2,26.2,24.85,25.05,186,,,
2002-08-07,25.45,25.45,24.65,24.65,195,,,
2002-08-08,25.05,25.05,24.15,24.15,78,,,
2002-08-09,24.4,24.4,24.25,24.25,30,,,
2002-08-13,23.65,24.65,23.65,23.7,257,,,
2002-08-14,24.65,24.65,23.35,23.6,141,,,
2002-08-16,23.55,24.25,23.55,24.2,162,,,
2002-08-20,23.45,23.95,23.35,23.75,167,,,
2002-08-21,24.3,24.35,23.45,23.5,309,,,
2002-08-22,23.95,25.0,23.95,24.35,274,,,
2002-08-23,24.15,24.4,24.0,24.4,85,,,
2002-08-26,24.2,24.2,23.8,23.8,255,,,
2002-08-27,23.8,23.8,23.3,23.55,313,,,
2002-08-28,23.6,23.6,23.05,23.15,460,,,
2002-08-29,23.2,23.45,22.65,23.0,490,,,
2002-08-30,23.2,23.45,23.0,23.25,513,,,
2002-09-02,23.0,23.05,23.0,23.05,62,,,
2002-09-03,23.3,24.65,23.0,24.4,470,,,
2002-09-04,26.55,26.55,23.65,23.7,92,,,
2002-09-05,23.7,24.15,23.4,23.4,114,,,
2002-09-06,24.0,24.15,23.75,23.95,3,,,
2002-09-09,23.05,24.0,23.05,23.35,67,,,
2002-09-11,23.35,25.55,23.35,24.2,370,,,
2002-09-12,24.75,24.75,24.0,24.15,669,,,
2002-09-13,24.15,24.15,24.15,24.15,25,,,
2002-09-16,23.6,24.4,23.5,24.3,2465,,,
2002-09-17,22.75,23.65,22.75,23.3,170,,,
2002-09-19,23.95,23.95,22.65,22.65,190,,,
2002-09-20,22.0,23.5,22.0,23.3,562,,,
2002-09-23,22.7,22.7,22.7,22.7,110,,,
2002-09-24,23.35,23.35,23.35,23.35,1,,,
2002-09-25,24.35,24.35,23.25,23.25,3,,,
2002-09-26,23.25,23.25,22.3,23.0,1001,,,
2002-09-27,22.85,22.85,22.85,22.85,50,,,
2002-09-30,22.85,23.0,22.85,23.0,269,,,
2002-10-01,23.65,24.55,23.15,23.35,880,,,
2002-10-03,24.55,24.55,23.35,23.45,337,,,
2002-10-04,23.0,23.8,22.7,23.4,350,,,
2002-10-07,22.25,22.25,22.05,22.05,75,,,
2002-10-08,22.35,22.35,21.8,21.85,141,,,
2002-10-09,23.35,24.05,22.55,24.05,1215,,,
2002-10-10,24.0,25.35,24.0,25.25,1291,,,
2002-10-11,25.95,26.45,25.65,26.25,1649,,,
2002-10-14,25.0,26.35,25.0,25.4,3735,,,
2002-10-16,25.35,25.35,24.8,24.85,280,,,
2002-10-17,24.35,25.3,24.35,24.6,359,,,
2002-10-18,24.8,24.8,24.8,24.8,5,,,
2002-10-21,25.95,25.95,24.25,24.5,572,,,
2002-10-22,25.65,25.65,23.8,24.0,46,,,
2002-10-23,23.75,23.8,23.65,23.75,192,,,
2002-10-24,23.35,24.05,23.35,23.35,47,,,
2002-10-25,23.25,24.25,23.25,24.25,255,,,
2002-10-28,23.4,23.4,22.95,22.95,138,,,
2002-10-30,22.75,23.35,22.75,23.35,90,,,
2002-10-31,25.65,25.65,22.35,22.35,294,,,
2002-11-01,23.75,23.95,21.65,23.2,2799,,,
2002-11-04,23.2,23.2,22.5,22.5,2020,,,
2002-11-08,23.95,23.95,23.95,23.95,1,,,
2002-11-13,22.65,22.65,22.55,22.55,61,,,
2002-11-14,22.65,22.65,22.25,22.55,243,,,
2002-11-15,22.65,22.95,22.6,22.6,90,,,
2002-11-18,23.25,23.25,22.25,22.25,134,,,
2002-11-20,22.1,22.55,22.0,22.15,277,,,
2002-11-21,22.6,22.65,21.85,21.9,1870,,,
2002-11-22,22.6,22.65,21.75,22.05,4285,,,
2002-11-25,21.2,24.0,21.2,23.4,10510,,,
2002-11-26,23.35,23.35,23.0,23.0,70,,,
2002-11-27,22.65,22.65,22.4,22.4,100,,,
2002-11-28,22.95,23.15,22.35,22.55,277,,,
2002-11-29,22.35,22.45,22.35,22.45,572,,,
2002-12-02,22.65,23.05,22.0,22.15,774,,,
2002-12-03,22.15,22.45,22.15,22.25,368,,,
2002-12-05,22.25,22.25,21.75,22.0,680,,,
2002-12-09,23.05,23.6,22.7,22.75,236,,,
2002-12-10,22.35,22.8,22.35,22.45,124,,,
2002-12-11,22.65,22.65,22.45,22.45,609,,,
2002-12-12,22.35,22.8,22.35,22.8,446,,,
2002-12-13,22.4,22.6,22.2,22.2,113,,,
2002-12-16,22.2,22.9,22.0,22.55,835,,,
2002-12-17,22.55,22.55,22.2,22.2,125,,,
2002-12-18,22.35,22.55,22.0,22.0,1373,,,
2002-12-19,21.65,22.55,21.65,22.25,291,,,
2002-12-20,22.1,22.2,22.05,22.2,180,,,
2002-12-23,22.1,22.1,22.1,22.1,246,,,
2002-12-24,22.05,22.45,22.0,22.45,1532,,,
2002-12-26,22.45,22.45,22.45,22.45,112,,,
2002-12-27,22.55,23.4,22.2,22.25,1685,,,
2002-12-30,22.4,22.4,22.05,22.05,234,,,
2002-12-31,22.6,23.35,22.6,22.9,2691,,,
2003-01-02,22.75,22.75,22.65,22.65,800,,,
2003-01-03,22.65,22.75,22.25,22.3,8625,,,
2003-01-06,22.3,22.3,22.25,22.3,114,,,
2003-01-07,22.15,22.15,22.15,22.15,120,,,
2003-01-08,22.55,22.55,22.55,22.55,5,,,
2003-01-10,22.85,22.85,22.15,22.15,726,,,
2003-01-13,22.2,22.2,22.15,22.15,214,,,
2003-01-14,22.0,22.35,22.0,22.15,142,,,
2003-01-15,22.35,22.45,22.25,22.45,244,,,
2003-01-16,22.55,22.75,22.25,22.65,1127,,,
2003-01-17,22.6,22.8,22.6,22.75,3,,,
2003-01-20,22.35,22.65,22.35,22.65,40,,,
2003-01-21,22.45,23.2,22.3,22.9,1551,,,
2003-01-22,22.4,22.6,22.35,22.35,99,,,
2003-01-23,22.2,22.4,22.2,22.25,66,,,
2003-01-24,22.0,22.35,21.85,22.05,2196,,,
2003-01-27,22.0,22.0,21.6,21.6,135,,,
2003-01-28,21.95,21.95,21.35,21.5,306,,,
2003-01-29,21.45,21.75,21.45,21.75,379,,,
2003-01-31,22.15,22.15,22.1,22.1,15,,,
2003-02-03,22.15,22.25,21.85,21.85,157,,,
2003-02-04,21.85,22.0,21.75,21.75,83,,,
2003-02-05,22.0,22.0,21.75,21.95,1640,,,
2003-02-07,21.7,22.0,21.7,21.9,420,,,
2003-02-10,21.65,21.8,21.65,21.65,220,,,
2003-02-11,21.25,21.25,21.25,21.25,20,,,
2003-02-12,22.65,22.65,20.05,21.25,445,,,
2003-02-14,21.2,21.75,21.2,21.25,312,,,
2003-02-17,21.3,21.3,21.25,21.25,250,,,
2003-02-18,21.1,21.6,21.1,21.2,267,,,
2003-02-19,21.35,21.35,21.35,21.35,50,,,
2003-02-20,21.0,21.0,21.0,21.0,377,,,
2003-02-21,21.15,21.15,21.05,21.05,100,,,
2003-02-24,21.0,21.05,21.0,21.05,266,,,
2003-02-25,20.85,21.0,20.8,21.0,269,,,
2003-02-26,21.3,21.35,21.15,21.15,240,,,
2003-02-27,20.8,21.35,20.8,21.1,516,,,
2003-02-28,21.0,22.0,21.0,21.7,960,,,
2003-03-03,22.2,22.2,21.95,21.95,610,,,
2003-03-04,21.85,21.85,21.35,21.35,115,,,
2003-03-05,21.2,21.3,20.8,21.25,1481,,,
2003-03-06,20.85,21.5,20.85,21.35,200,,,
2003-03-07,21.45,21.45,21.35,21.35,144,,,
2003-03-10,21.15,21.15,21.0,21.0,90,,,
2003-03-11,20.5,21.0,20.45,20.7,120,,,
2003-03-12,20.8,20.8,20.8,20.8,20,,,
2003-03-13,21.2,21.2,21.0,21.05,29,,,
2003-03-17,20.1,20.95,20.1,20.35,280,,,
2003-03-20,20.35,20.65,20.35,20.5,54,,,
2003-03-21,20.75,20.75,20.75,20.75,80,,,
2003-03-22,20.95,21.0,20.95,21.0,500,,,
2003-03-24,20.75,20.75,20.4,20.5,20142,,,
2003-03-25,20.7,20.7,20.35,20.35,59,,,
2003-03-26,20.4,20.65,20.0,20.35,417,,,
2003-03-27,20.35,20.55,20.35,20.35,301,,,
2003-03-28,20.65,20.65,20.65,20.65,12,,,
2003-03-31,20.1,20.25,18.85,19.35,957,,,
2003-04-01,19.2,19.45,19.2,19.45,14,,,
2003-04-02,20.0,20.0,19.8,19.8,145,,,
2003-04-03,20.0,20.35,19.8,20.2,927,,,
2003-04-07,20.0,20.6,20.0,20.6,505,,,
2003-04-08,20.65,20.65,20.15,20.55,97,,,
2003-04-09,20.15,20.15,19.35,19.4,300,,,
2003-04-10,19.65,19.65,19.4,19.55,118,,,
2003-04-15,20.0,20.0,20.0,20.0,50,,,
2003-04-16,19.75,19.75,19.75,19.75,30,,,
2003-04-17,20.0,20.95,19.8,20.65,7800,,,
2003-04-21,19.75,19.85,19.75,19.85,6,,,
2003-04-22,19.95,20.0,19.65,20.0,274,,,
2003-04-23,19.75,20.0,19.65,19.65,183,,,
2003-04-24,19.95,19.95,19.65,19.85,50,,,
2003-04-25,19.8,20.0,19.8,20.0,10445,,,
2003-04-28,19.6,20.0,19.6,19.9,3622,,,
2003-04-29,19.8,19.8,19.8,19.8,50,,,
2003-04-30,20.2,20.5,20.2,20.35,5309,,,
2003-05-02,20.4,20.6,19.85,20.0,14702,,,
2003-05-05,20.65,20.65,20.45,20.55,470,,,
2003-05-06,20.55,20.75,20.45,20.45,5550,,,
2003-05-07,20.35,20.65,19.75,20.05,1129,,,
2003-05-08,20.1,20.4,20.1,20.4,5010,,,
2003-05-09,20.5,20.55,20.3,20.35,320,,,
2003-05-12,20.65,20.65,20.15,20.35,5242,,,
2003-05-13,19.8,20.55,19.8,20.5,5182,,,
2003-05-14,20.0,20.35,20.0,20.25,1918,,,
2003-05-15,20.45,20.65,20.25,20.3,2816,,,
2003-05-16,20.4,21.35,20.35,21.05,3823,,,
2003-05-19,21.35,21.35,20.95,20.95,900,,,
2003-05-20,21.0,21.4,20.85,21.35,718,,,
2003-05-21,21.35,22.35,21.15,21.75,3649,,,
2003-05-22,22.25,22.65,21.8,22.55,3559,,,
2003-05-23,22.55,22.55,21.75,21.75,462,,,
2003-05-26,22.85,22.85,21.65,21.7,1385,,,
2003-05-27,21.75,22.35,21.75,21.75,984,,,
2003-05-28,21.75,22.0,21.15,21.55,575,,,
2003-05-29,21.65,22.0,21.25,21.55,365,,,
2003-05-30,21.35,21.35,21.35,21.35,10,,,
2003-06-02,21.35,21.65,21.2,21.65,1090,,,
2003-06-03,21.4,21.65,21.4,21.4,593,,,
2003-06-04,21.95,21.95,21.25,21.25,735,,,
2003-06-05,21.1,21.35,20.95,21.15,1225,,,
2003-06-06,21.35,21.55,21.2,21.55,130,,,
2003-06-09,21.55,23.7,21.35,23.3,1371,,,
2003-06-10,23.2,23.25,22.6,22.6,482,,,
2003-06-11,23.0,23.0,22.55,22.55,325,,,
2003-06-12,22.35,22.4,22.0,22.0,570,,,
2003-06-13,22.45,22.65,22.0,22.3,385,,,
2003-06-16,22.35,22.65,21.7,21.85,435,,,
2003-06-17,22.65,22.65,21.75,22.15,1017,,,
2003-06-18,22.35,22.65,22.05,22.15,627,,,
